HPO term ID	HPO name	HPO child (is_a)	icd10	icd10 string	OMIM disease ID(s) 
819	Diabetes mellitus	819	E13.44	Other specified diabetes mellitus with diabetic amyotrophy	235200
819	Diabetes mellitus	819	E13.49	Other specified diabetes mellitus with other diabetic neurological complication	235200
819	Diabetes mellitus	819	E13.5	Other specified diabetes mellitus with circulatory complications	235200
819	Diabetes mellitus	819	E13.51	Other specified diabetes mellitus with diabetic peripheral angiopathy without gangrene	235200
819	Diabetes mellitus	819	E13.52	Other specified diabetes mellitus with diabetic peripheral angiopathy with gangrene	235200
819	Diabetes mellitus	819	E13.59	Other specified diabetes mellitus with other circulatory complications	235200
819	Diabetes mellitus	819	E13.6	Other specified diabetes mellitus with other specified complications	235200
819	Diabetes mellitus	819	E13.61	Other specified diabetes mellitus with diabetic arthropathy	235200
819	Diabetes mellitus	819	E13.610	Other specified diabetes mellitus with diabetic neuropathic arthropathy	235200
819	Diabetes mellitus	819	E13.618	Other specified diabetes mellitus with other diabetic arthropathy	235200
819	Diabetes mellitus	819	E13.62	Other specified diabetes mellitus with skin complications	235200
819	Diabetes mellitus	819	E13.620	Other specified diabetes mellitus with diabetic necrobiosis lipoidica	235200
819	Diabetes mellitus	819	E13.621	Other specified diabetes mellitus with foot ulcer	235200
819	Diabetes mellitus	819	E13.622	Other specified diabetes mellitus with other skin ulcer	235200
819	Diabetes mellitus	819	E13.628	Other specified diabetes mellitus with other skin complications	235200
819	Diabetes mellitus	819	E13.63	Other specified diabetes mellitus with oral complications	235200
819	Diabetes mellitus	819	E13.630	Other specified diabetes mellitus with periodontal disease	235200
819	Diabetes mellitus	819	E13.638	Other specified diabetes mellitus with other oral complications	235200
819	Diabetes mellitus	819	E13.64	Other specified diabetes mellitus with hypoglycemia	235200
819	Diabetes mellitus	819	E13.641	Other specified diabetes mellitus with hypoglycemia with coma	235200
819	Diabetes mellitus	819	E13.649	Other specified diabetes mellitus with hypoglycemia without coma	235200
819	Diabetes mellitus	819	E13.65	Other specified diabetes mellitus with hyperglycemia	235200
819	Diabetes mellitus	819	E13.69	Other specified diabetes mellitus with other specified complication	235200
819	Diabetes mellitus	819	E13.8	Other specified diabetes mellitus with unspecified complications	235200
819	Diabetes mellitus	819	E13.9	Other specified diabetes mellitus without complications	235200
819	Diabetes mellitus	819	O24	Diabetes mellitus in pregnancy, childbirth, and the puerperium	235200
819	Diabetes mellitus	819	O24.0	Pre-existing type 1 diabetes mellitus, in pregnancy, childbirth and the puerperium	235200
819	Diabetes mellitus	819	O24.01	Pre-existing type 1 diabetes mellitus, in pregnancy	235200
819	Diabetes mellitus	819	O24.011	Pre-existing diabetes mellitus, type 1, in pregnancy, first trimester	235200
819	Diabetes mellitus	819	O24.012	Pre-existing diabetes mellitus, type 1, in pregnancy, second trimester	235200
819	Diabetes mellitus	819	O24.013	Pre-existing diabetes mellitus, type 1, in pregnancy, third trimester	235200
819	Diabetes mellitus	819	O24.019	Pre-existing diabetes mellitus, type 1, in pregnancy, unspecified trimester	235200
819	Diabetes mellitus	819	O24.02	Pre-existing diabetes mellitus, type 1, in childbirth	235200
819	Diabetes mellitus	819	O24.03	Pre-existing diabetes mellitus, type 1, in the puerperium	235200
819	Diabetes mellitus	819	O24.1	Pre-existing type 2 diabetes mellitus, in pregnancy, childbirth and the puerperium	235200
819	Diabetes mellitus	819	O24.11	Pre-existing type 2 diabetes mellitus, in pregnancy	235200
819	Diabetes mellitus	819	O24.111	Pre-existing diabetes mellitus, type 2, in pregnancy, first trimester	235200
819	Diabetes mellitus	819	O24.112	Pre-existing diabetes mellitus, type 2, in pregnancy, second trimester	235200
819	Diabetes mellitus	819	O24.113	Pre-existing diabetes mellitus, type 2, in pregnancy, third trimester	235200
819	Diabetes mellitus	819	O24.119	Pre-existing diabetes mellitus, type 2, in pregnancy, unspecified trimester	235200
819	Diabetes mellitus	819	O24.12	Pre-existing diabetes mellitus, type 2, in childbirth	235200
819	Diabetes mellitus	819	O24.13	Pre-existing diabetes mellitus, type 2, in the puerperium	235200
819	Diabetes mellitus	819	O24.3	Unspecified pre-existing diabetes mellitus in pregnancy, childbirth and the puerperium	235200
819	Diabetes mellitus	819	O24.31	Unspecified pre-existing diabetes mellitus in pregnancy	235200
819	Diabetes mellitus	819	O24.311	Unspecified pre-existing diabetes mellitus in pregnancy, first trimester	235200
819	Diabetes mellitus	819	O24.312	Unspecified pre-existing diabetes mellitus in pregnancy, second trimester	235200
819	Diabetes mellitus	819	O24.313	Unspecified pre-existing diabetes mellitus in pregnancy, third trimester	235200
819	Diabetes mellitus	819	O24.319	Unspecified pre-existing diabetes mellitus in pregnancy, unspecified trimester	235200
819	Diabetes mellitus	819	O24.32	Unspecified pre-existing diabetes mellitus in childbirth	235200
819	Diabetes mellitus	819	O24.33	Unspecified pre-existing diabetes mellitus in the puerperium	235200
819	Diabetes mellitus	819	O24.8	Other pre-existing diabetes mellitus in pregnancy, childbirth, and the puerperium	235200
819	Diabetes mellitus	819	O24.81	Other pre-existing diabetes mellitus in pregnancy	235200
819	Diabetes mellitus	819	O24.811	Other pre-existing diabetes mellitus in pregnancy, first trimester	235200
819	Diabetes mellitus	819	O24.812	Other pre-existing diabetes mellitus in pregnancy, second trimester	235200
819	Diabetes mellitus	819	O24.813	Other pre-existing diabetes mellitus in pregnancy, third trimester	235200
819	Diabetes mellitus	819	O24.819	Other pre-existing diabetes mellitus in pregnancy, unspecified trimester	235200
819	Diabetes mellitus	819	O24.82	Other pre-existing diabetes mellitus in childbirth	235200
819	Diabetes mellitus	819	O24.83	Other pre-existing diabetes mellitus in the puerperium	235200
819	Diabetes mellitus	819	O24.9	Unspecified diabetes mellitus in pregnancy, childbirth and the puerperium	235200
819	Diabetes mellitus	819	O24.92	Unspecified diabetes mellitus in childbirth	235200
819	Diabetes mellitus	819	O24.93	Unspecified diabetes mellitus in the puerperium	235200
821	Hypothyroidism	821	E03.3	Postinfectious hypothyroidism	191100,190685,188400
821	Hypothyroidism	821	E03.5	Myxedema coma	191100,190685,188400
821	Hypothyroidism	821	E03.8	Other specified hypothyroidism	191100,190685,188400
821	Hypothyroidism	851	E07.1	Dyshormogenetic goiter	190685,188400,191100
821	Hypothyroidism	821	E89.0	Postprocedural hypothyroidism	190685,188400,191100
822	Hypertension	822	I27.20	Pulmonary hypertension, unspecified	603903,162200
822	Hypertension	822	O10	Pre-existing hypertension complicating pregnancy, childbirth and the puerperium	603903,162200
822	Hypertension	822	O10.0	Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium	603903,162200
822	Hypertension	822	O10.01	Pre-existing essential hypertension complicating pregnancy,	603903,162200
822	Hypertension	822	O10.011	Pre-existing essential hypertension complicating pregnancy, first trimester	162200,603903
822	Hypertension	822	O10.012	Pre-existing essential hypertension complicating pregnancy, second trimester	603903,162200
822	Hypertension	822	O10.013	Pre-existing essential hypertension complicating pregnancy, third trimester	603903,162200
822	Hypertension	822	O10.019	Pre-existing essential hypertension complicating pregnancy, unspecified trimester	603903,162200
822	Hypertension	822	O10.02	Pre-existing essential hypertension complicating childbirth	603903,162200
822	Hypertension	822	O10.03	Pre-existing essential hypertension complicating the puerperium	603903,162200
822	Hypertension	822	O10.1	Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium	603903,162200
822	Hypertension	822	O10.11	Pre-existing hypertensive heart disease complicating pregnancy	603903,162200
822	Hypertension	822	O10.111	Pre-existing hypertensive heart disease complicating pregnancy, first trimester	162200,603903
822	Hypertension	822	O10.112	Pre-existing hypertensive heart disease complicating pregnancy, second trimester	603903,162200
822	Hypertension	822	O10.113	Pre-existing hypertensive heart disease complicating pregnancy, third trimester	603903,162200
822	Hypertension	822	O10.119	Pre-existing hypertensive heart disease complicating pregnancy, unspecified trimester	603903,162200
822	Hypertension	822	O10.12	Pre-existing hypertensive heart disease complicating childbirth	603903,162200
822	Hypertension	822	O10.13	Pre-existing hypertensive heart disease complicating the puerperium	603903,162200
822	Hypertension	822	O10.2	Pre-existing hypertensive chronic kidney disease complicating pregnancy, childbirth and the puerperium	603903,162200
822	Hypertension	822	O10.21	Pre-existing hypertensive chronic kidney disease complicating pregnancy	603903,162200
822	Hypertension	822	O10.211	Pre-existing hypertensive chronic kidney disease complicating pregnancy, first trimester	162200,603903
822	Hypertension	822	O10.212	Pre-existing hypertensive chronic kidney disease complicating pregnancy, second trimester	603903,162200
822	Hypertension	822	O10.213	Pre-existing hypertensive chronic kidney disease complicating pregnancy, third trimester	603903,162200
822	Hypertension	822	O10.219	Pre-existing hypertensive chronic kidney disease complicating pregnancy, unspecified trimester	603903,162200
822	Hypertension	822	O10.22	Pre-existing hypertensive chronic kidney disease complicating childbirth	603903,162200
822	Hypertension	822	O10.23	Pre-existing hypertensive chronic kidney disease complicating the puerperium	603903,162200
822	Hypertension	822	O10.3	Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, childbirth and the puerperium	603903,162200
822	Hypertension	822	O10.31	Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy	603903,162200
822	Hypertension	822	O10.311	Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, first trimester	162200,603903
822	Hypertension	822	O10.312	Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, second trimester	603903,162200
822	Hypertension	822	O10.313	Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, third trimester	603903,162200
822	Hypertension	822	O10.319	Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, unspecified trimester	603903,162200
822	Hypertension	822	O10.32	Pre-existing hypertensive heart and chronic kidney disease complicating childbirth	603903,162200
822	Hypertension	822	O10.33	Pre-existing hypertensive heart and chronic kidney disease complicating the puerperium	603903,162200
822	Hypertension	822	O10.4	Pre-existing secondary hypertension complicating pregnancy, childbirth and the puerperium	603903,162200
822	Hypertension	822	O10.41	Pre-existing secondary hypertension complicating pregnancy	603903,162200
822	Hypertension	822	O10.411	Pre-existing secondary hypertension complicating pregnancy, first trimester	162200,603903
822	Hypertension	822	O10.412	Pre-existing secondary hypertension complicating pregnancy, second trimester	603903,162200
822	Hypertension	822	O10.413	Pre-existing secondary hypertension complicating pregnancy, third trimester	603903,162200
822	Hypertension	822	O10.419	Pre-existing secondary hypertension complicating pregnancy, unspecified trimester	603903,162200
822	Hypertension	822	O10.42	Pre-existing secondary hypertension complicating childbirth	603903,162200
822	Hypertension	822	O10.43	Pre-existing secondary hypertension complicating the puerperium	603903,162200
822	Hypertension	822	O10.9	Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium	603903,162200
822	Hypertension	822	O10.91	Unspecified pre-existing hypertension complicating pregnancy	603903,162200
